id	title	director
<http://dbpedia.org/resource/Monster_on_the_Campus>	Monster on the Campus@en	Jack Arnold (director)@en
<http://dbpedia.org/resource/Edison,_Marconi_&_Co.>	Edison, Marconi & Co.@en	Robert A. McGowan@en
<http://dbpedia.org/resource/The_Endurance:_Shackleton%27s_Legendary_Antarctic_Expedition>	The Endurance: Shackleton's Legendary Antarctic Expedition@en	George Butler (filmmaker)@en
<http://dbpedia.org/resource/The_Eagle_and_the_Hawk_%281933_film%29>	The Eagle and the Hawk (1933 film)@en	Stuart Walker (film-maker)@en
<http://dbpedia.org/resource/Mig_og_min_lillebror_og_storsmuglerne>	Mig og min lillebror og storsmuglerne@en	Lau Lauritzen, Jr.@en
<http://dbpedia.org/resource/Jungle_Queen_%28serial%29>	Jungle Queen (serial)@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/Riders_of_Death_Valley>	Riders of Death Valley@en	Ford Beebe@en
<http://dbpedia.org/resource/Come_Back,_Miss_Pipps>	Come Back, Miss Pipps@en	Edward Cahn (director)@en
<http://dbpedia.org/resource/Morning_in_the_Streets>	Morning in the Streets@en	Denis Mitchell (filmmaker)@en
<http://dbpedia.org/resource/Hearts_and_Minds_%28film%29>	Hearts and Minds (film)@en	Peter Davis (director)@en
<http://dbpedia.org/resource/Why_Change_Your_Wife%3F>	Why Change Your Wife?@en	Cecil B. DeMille@en
<http://dbpedia.org/resource/Lloyd%27s_of_London_%28film%29>	Lloyd's of London (film)@en	Henry King (director)@en
<http://dbpedia.org/resource/Perils_of_the_Wild>	Perils of the Wild@en	Francis Ford (actor)@en
<http://dbpedia.org/resource/Wicker_Park_%28film%29>	Wicker Park (film)@en	Paul McGuigan (filmmaker)@en
<http://dbpedia.org/resource/Ten_Little_Indians_%281965_film%29>	Ten Little Indians (1965 film)@en	George Pollock (director)@en
<http://dbpedia.org/resource/The_Bostonians_%28film%29>	The Bostonians (film)@en	James Ivory (director)@en
<http://dbpedia.org/resource/A_Ticket_to_Tomahawk>	A Ticket to Tomahawk@en	Richard Sale (director)@en
<http://dbpedia.org/resource/The_Adventures_of_Buckaroo_Banzai_Across_the_8th_Dimension>	The Adventures of Buckaroo Banzai Across the 8th Dimension@en	W. D. Richter@en
<http://dbpedia.org/resource/Touching_the_Void_%28film%29>	Touching the Void (film)@en	Kevin MacDonald (director)@en
<http://dbpedia.org/resource/Sherlock_Holmes_and_the_House_of_Fear>	Sherlock Holmes and the House of Fear@en	Roy William Neill@en
<http://dbpedia.org/resource/Tom_Brown%27s_School_Days_%281940_film%29>	Tom Brown's School Days (1940 film)@en	Robert Stevenson (director)@en
<http://dbpedia.org/resource/Under_the_Yoke_%28film%29>	Under the Yoke (film)@en	J. Gordon Edwards@en
<http://dbpedia.org/resource/The_Sun_Also_Rises_%281957_film%29>	The Sun Also Rises (1957 film)@en	Henry King (director)@en
<http://dbpedia.org/resource/A_Patch_of_Blue>	A Patch of Blue@en	Guy Green (filmmaker)@en
<http://dbpedia.org/resource/The_Last_Unicorn_%28film%29>	The Last Unicorn (film)@en	Arthur Rankin, Jr.@en
<http://dbpedia.org/resource/What%27s_the_World_Coming_To%3F>	What's the World Coming To?@en	Richard Wallace (director)@en
<http://dbpedia.org/resource/Pride_of_the_Bowery>	Pride of the Bowery@en	Joseph H. Lewis (director)@en
<http://dbpedia.org/resource/Love_in_the_Time_of_Cholera_%28film%29>	Love in the Time of Cholera (film)@en	Mike Newell (director)@en
<http://dbpedia.org/resource/The_Night_of_the_Party>	The Night of the Party@en	Michael Powell (director)@en
<http://dbpedia.org/resource/The_Last_of_the_Mohicans_%281992_film%29>	The Last of the Mohicans (1992 film)@en	Michael Mann (film director)@en
<http://dbpedia.org/resource/Blood_Feast_2:_All_U_Can_Eat>	Blood Feast 2: All U Can Eat@en	Herschell Gordon Lewis@en
<http://dbpedia.org/resource/I_Dream_Too_Much>	I Dream Too Much@en	John Cromwell (director)@en
<http://dbpedia.org/resource/The_Sinister_Saga_of_Making_%22The_Stunt_Man%22>	The Sinister Saga of Making "The Stunt Man"@en	Richard Rush (director)@en
<http://dbpedia.org/resource/Are_You_Ready_for_Love%3F>	Are You Ready for Love?@en	Helen M Grace@en
<http://dbpedia.org/resource/A_Ride_for_a_Bride>	A Ride for a Bride@en	George Nichols (actor)@en
<http://dbpedia.org/resource/The_Bandit_of_Brazil>	The Bandit of Brazil@en	Lima Barreto (director)@en
<http://dbpedia.org/resource/Lady_in_the_Lake>	Lady in the Lake@en	Robert Montgomery (actor)@en
<http://dbpedia.org/resource/Hot_Lead_and_Cold_Feet>	Hot Lead and Cold Feet@en	Robert Butler (director)@en
<http://dbpedia.org/resource/One_Touch_of_Venus_%28film%29>	One Touch of Venus (film)@en	William A. Seiter@en
<http://dbpedia.org/resource/One_Touch_of_Venus_%28film%29>	One Touch of Venus (film)@en	William A. Seiter@en
<http://dbpedia.org/resource/The_Clan_of_the_Cave_Bear_%28film%29>	The Clan of the Cave Bear (film)@en	Michael Chapman (cinematographer)@en
<http://dbpedia.org/resource/The_Overlanders_%28film%29>	The Overlanders (film)@en	Harry Watt (director)@en
<http://dbpedia.org/resource/The_Painted_Veil_%282006_film%29>	The Painted Veil (2006 film)@en	John Curran (director)@en
<http://dbpedia.org/resource/The_Shoes_of_the_Fisherman>	The Shoes of the Fisherman@en	Michael Anderson (director)@en
<http://dbpedia.org/resource/The_Emperor%27s_New_Clothes_%282001_film%29>	The Emperor's New Clothes (2001 film)@en	Alan Taylor (director)@en
<http://dbpedia.org/resource/The_Dukes_of_Hazzard:_Reunion%21>	The Dukes of Hazzard: Reunion!@en	Lewis Teague (film director)@en
<http://dbpedia.org/resource/The_Song_of_Bernadette_%28film%29>	The Song of Bernadette (film)@en	Henry King (director)@en
<http://dbpedia.org/resource/Don_Winslow_of_the_Coast_Guard>	Don Winslow of the Coast Guard@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/Sunny_Side_Up_%28film%29>	Sunny Side Up (film)@en	David Butler (director)@en
<http://dbpedia.org/resource/It%27s_All_True_%28film%29>	It's All True (film)@en	Orson Welles@en
<http://dbpedia.org/resource/I_Married_a_Communist_%28film%29>	I Married a Communist (film)@en	Robert Stevenson (director)@en
<http://dbpedia.org/resource/Kiss_or_Kill_%28film%29>	Kiss or Kill (film)@en	Bill Bennett (director)@en
<http://dbpedia.org/resource/Captain_Corelli%27s_Mandolin_%28film%29>	Captain Corelli's Mandolin (film)@en	John Madden (director)@en
<http://dbpedia.org/resource/Wait_Until_Dark_%28film%29>	Wait Until Dark (film)@en	Terence Young (director)@en
<http://dbpedia.org/resource/Wait_Until_Dark_%28film%29>	Wait Until Dark (film)@en	Terence Young (director)@en
<http://dbpedia.org/resource/Monty_Python_Live_at_the_Hollywood_Bowl>	Monty Python Live at the Hollywood Bowl@en	Terry Hughes (film director)@en
<http://dbpedia.org/resource/Was_He_a_Coward%3F>	Was He a Coward?@en	D. W. Griffith@en
<http://dbpedia.org/resource/The_Sound_of_the_Violin_in_My_Lai>	The Sound of the Violin in My Lai@en	Tran Van Thuy@en
<http://dbpedia.org/resource/Butch_Cassidy_and_the_Sundance_Kid>	Butch Cassidy and the Sundance Kid@en	George Roy Hill@en
<http://dbpedia.org/resource/The_Garden_of_Allah_%281927_film%29>	The Garden of Allah (1927 film)@en	Rex Ingram (director)@en
<http://dbpedia.org/resource/Beauty_and_the_Rogue>	Beauty and the Rogue@en	Henry King (director)@en
<http://dbpedia.org/resource/Toy_Soldiers_%281991_film%29>	Toy Soldiers (1991 film)@en	Daniel Petrie, Jr.@en
<http://dbpedia.org/resource/Dr._No_%28film%29>	Dr. No (film)@en	Terence Young (director)@en
<http://dbpedia.org/resource/Dad_for_a_Day>	Dad for a Day@en	Edward Cahn (director)@en
<http://dbpedia.org/resource/One_Night_in_Eden>	One Night in Eden@en	David Mallet (director)@en
<http://dbpedia.org/resource/Two_Guys_from_Milwaukee>	Two Guys from Milwaukee@en	David Butler (director)@en
<http://dbpedia.org/resource/Two_Guys_from_Milwaukee>	Two Guys from Milwaukee@en	David Butler (director)@en
<http://dbpedia.org/resource/When_the_Sky_Falls>	When the Sky Falls@en	John Mackenzie (director)@en
<http://dbpedia.org/resource/The_Life_and_Death_of_Peter_Sellers>	The Life and Death of Peter Sellers@en	Stephen Hopkins (director)@en
<http://dbpedia.org/resource/The_Adventures_of_Sherlock_Holmes_%28film%29>	The Adventures of Sherlock Holmes (film)@en	Alfred L. Werker@en
<http://dbpedia.org/resource/The_Game_of_Their_Lives_%282002_film%29>	The Game of Their Lives (2002 film)@en	Daniel Gordon (film director)@en
<http://dbpedia.org/resource/True_Stories_%28film%29>	True Stories (film)@en	David Byrne (musician)@en
<http://dbpedia.org/resource/The_Green-Eyed_Devil>	The Green-Eyed Devil@en	James Kirkwood, Sr.@en
<http://dbpedia.org/resource/Homeward_Bound_II:_Lost_in_San_Francisco>	Homeward Bound II: Lost in San Francisco@en	David R. Ellis@en
<http://dbpedia.org/resource/Return_from_Witch_Mountain>	Return from Witch Mountain@en	John Hough (director)@en
<http://dbpedia.org/resource/The_Two_Brothers_%28film%29>	The Two Brothers (film)@en	D. W. Griffith@en
<http://dbpedia.org/resource/The_Royal_Mounted_Rides_Again>	The Royal Mounted Rides Again@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/Rapa_Nui_%28film%29>	Rapa Nui (film)@en	Kevin Reynolds (director)@en
<http://dbpedia.org/resource/While_the_City_Sleeps_%281928_film%29>	While the City Sleeps (1928 film)@en	Jack Conway (filmmaker)@en
<http://dbpedia.org/resource/Alien_Nation:_Dark_Horizon>	Alien Nation: Dark Horizon@en	Kenneth Johnson (producer)@en
<http://dbpedia.org/resource/Ginger_Snaps_%28film%29>	Ginger Snaps (film)@en	John Fawcett (director)@en
<http://dbpedia.org/resource/Two_Knights_from_Brooklyn>	Two Knights from Brooklyn@en	Kurt Neumann (director)@en
<http://dbpedia.org/resource/Beauty_and_the_Beast_%282003_film%29>	Beauty and the Beast (2003 film)@en	David Lister (director)@en
<http://dbpedia.org/resource/In_the_Land_of_the_Head_Hunters>	In the Land of the Head Hunters@en	Edward S. Curtis@en
<http://dbpedia.org/resource/The_Count_of_Monte_Cristo_%282002_film%29>	The Count of Monte Cristo (2002 film)@en	Kevin Reynolds (director)@en
<http://dbpedia.org/resource/Pound_%28film%29>	Pound (film)@en	Robert Downey, Sr.@en
<http://dbpedia.org/resource/Twixt_Love_and_Fire>	Twixt Love and Fire@en	George Nichols (actor)@en
<http://dbpedia.org/resource/Into_the_West_%28film%29>	Into the West (film)@en	Mike Newell (director)@en
<http://dbpedia.org/resource/Police_Academy_%28film%29>	Police Academy (film)@en	Hugh Wilson (director)@en
<http://dbpedia.org/resource/Police_Academy_%28film%29>	Police Academy (film)@en	Hugh Wilson (director)@en
<http://dbpedia.org/resource/Calamity_Jane_%28film%29>	Calamity Jane (film)@en	David Butler (director)@en
<http://dbpedia.org/resource/The_One_That_Got_Away_%28film%29>	The One That Got Away (film)@en	Roy Ward Baker@en
<http://dbpedia.org/resource/Lock_Up_%28film%29>	Lock Up (film)@en	John Flynn (director)@en
<http://dbpedia.org/resource/Hells_Angels_on_Wheels>	Hells Angels on Wheels@en	Richard Rush (director)@en
<http://dbpedia.org/resource/Conquest_of_the_Planet_of_the_Apes>	Conquest of the Planet of the Apes@en	J. Lee Thompson@en
<http://dbpedia.org/resource/Boys%27_Night_Out_%28film%29>	Boys' Night Out (film)@en	Michael Gordon (film director)@en
<http://dbpedia.org/resource/The_Island_of_Dr._Moreau_%281977_film%29>	The Island of Dr. Moreau (1977 film)@en	Don Taylor (actor)@en
<http://dbpedia.org/resource/Darby_O%27Gill_and_the_Little_People>	Darby O'Gill and the Little People@en	Robert Stevenson (director)@en
<http://dbpedia.org/resource/Nothing_Else_Matters_%28film%29>	Nothing Else Matters (film)@en	George Pearson (filmmaker)@en
<http://dbpedia.org/resource/Aliens_in_the_Attic>	Aliens in the Attic@en	John Schultz (director)@en
<http://dbpedia.org/resource/The_Fox_and_the_Hound>	The Fox and the Hound@en	Richard Rich (director)@en
<http://dbpedia.org/resource/Welcome_to_the_Rileys>	Welcome to the Rileys@en	Jake Scott (director)@en
<http://dbpedia.org/resource/Make_a_Million_%28film%29>	Make a Million (film)@en	Lewis D. Collins@en
<http://dbpedia.org/resource/Secret_Agent_X-9_%281945_serial%29>	Secret Agent X-9 (1945 serial)@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/Tomorrow_Never_Comes_%28film%29>	Tomorrow Never Comes (film)@en	Peter Collinson (film director)@en
<http://dbpedia.org/resource/The_True_Story_of_the_Civil_War>	The True Story of the Civil War@en	Louis Clyde Stoumen@en
<http://dbpedia.org/resource/Gifted_Hands:_The_Ben_Carson_Story>	Gifted Hands: The Ben Carson Story@en	Thomas Carter (director)@en
<http://dbpedia.org/resource/Knowhutimean%3F_Hey_Vern,_It%27s_My_Family_Album>	Knowhutimean? Hey Vern, It's My Family Album@en	John R. Cherry III@en
<http://dbpedia.org/resource/Sarah_Silverman:_Jesus_Is_Magic>	Sarah Silverman: Jesus Is Magic@en	Liam Lynch (musician)@en
<http://dbpedia.org/resource/Anti-Semitism_in_the_21st_Century:_The_Resurgence>	Anti-Semitism in the 21st Century: The Resurgence@en	Andrew Goldberg (director)@en
<http://dbpedia.org/resource/The_Black_Cauldron_%28film%29>	The Black Cauldron (film)@en	Richard Rich (director)@en
<http://dbpedia.org/resource/The_Prisoner_or:_How_I_Planned_to_Kill_Tony_Blair>	The Prisoner or: How I Planned to Kill Tony Blair@en	Michael Tucker (director)@en
<http://dbpedia.org/resource/Pirates_of_the_High_Seas>	Pirates of the High Seas@en	Thomas Carr (director)@en
<http://dbpedia.org/resource/Creature_from_the_Black_Lagoon>	Creature from the Black Lagoon@en	Jack Arnold (director)@en
<http://dbpedia.org/resource/The_First_Men_in_the_Moon_%281919_film%29>	The First Men in the Moon (1919 film)@en	Bruce Gordon (actor/director)@en
<http://dbpedia.org/resource/The_Case_of_the_Velvet_Claws>	The Case of the Velvet Claws@en	William Clemens (film director)@en
<http://dbpedia.org/resource/The_Girl_in_the_Crowd>	The Girl in the Crowd@en	Michael Powell (director)@en
<http://dbpedia.org/resource/The_Barretts_of_Wimpole_Street_%281957_film%29>	The Barretts of Wimpole Street (1957 film)@en	Sidney Franklin (director)@en
<http://dbpedia.org/resource/The_Barretts_of_Wimpole_Street_%281957_film%29>	The Barretts of Wimpole Street (1957 film)@en	Sidney Franklin (director)@en
<http://dbpedia.org/resource/Bear_Facts_%28film%29>	Bear Facts (film)@en	Gordon Douglas (director)@en
<http://dbpedia.org/resource/Shattered_Glass_%28film%29>	Shattered Glass (film)@en	Billy Ray (screenwriter)@en
<http://dbpedia.org/resource/Mr._Moto_Takes_a_Chance>	Mr. Moto Takes a Chance@en	Norman Foster (director)@en
<http://dbpedia.org/resource/Mr._Moto_Takes_a_Chance>	Mr. Moto Takes a Chance@en	Norman Foster (director)@en
<http://dbpedia.org/resource/Short_Eyes_%28film%29>	Short Eyes (film)@en	Robert M. Young (film director)@en
<http://dbpedia.org/resource/Pin_Up_Girl_%28film%29>	Pin Up Girl (film)@en	H. Bruce Humberstone@en
<http://dbpedia.org/resource/Liz:_The_Elizabeth_Taylor_Story>	Liz: The Elizabeth Taylor Story@en	Kevin Connor (director)@en
<http://dbpedia.org/resource/Pot_o%27_Gold_%28film%29>	Pot o' Gold (film)@en	George Marshall (director)@en
<http://dbpedia.org/resource/Is_Anybody_There%3F>	Is Anybody There?@en	John Crowley (director)@en
<http://dbpedia.org/resource/Is_Anybody_There%3F>	Is Anybody There?@en	John Crowley (director)@en
<http://dbpedia.org/resource/Jack_of_Diamonds_%281967_film%29>	Jack of Diamonds (1967 film)@en	Don Taylor (actor)@en
<http://dbpedia.org/resource/The_Attack_of_the_Giant_Moussaka>	The Attack of the Giant Moussaka@en	Panos H. Koutras@en
<http://dbpedia.org/resource/The_Thief_and_the_Cobbler>	The Thief and the Cobbler@en	Richard Williams (animator)@en
<http://dbpedia.org/resource/Shoot_Loud,_Louder..._I_Don%27t_Understand>	Shoot Loud, Louder... I Don't Understand@en	Eduardo De Filippo@en
<http://dbpedia.org/resource/Heart_and_Soul_%28film%29>	Heart and Soul (film)@en	J. Gordon Edwards@en
<http://dbpedia.org/resource/The_Night_of_Counting_the_Years>	The Night of Counting the Years@en	Shadi Abdel Salam@en
<http://dbpedia.org/resource/Book_of_Love_%282004_film%29>	Book of Love (2004 film)@en	Alan Brown (filmmaker)@en
<http://dbpedia.org/resource/The_Wedding_Party_%28film%29>	The Wedding Party (film)@en	Brian De Palma@en
<http://dbpedia.org/resource/South_of_Tana_River>	South of Tana River@en	Bent Christensen (director)@en
